,ID,Mark,Keep,Location,Pool_1,Pool_2,KG,NK,NG,G,K,Sex1,SL1_mm,mass1_gr,surv,Sex2,SL2_mm,mass2_gr,Date,Date2,Comments_1,Comments_2
1024,NAR-,,0,NAR,2,,0,0,1,1,0,F,18.83,0.146,0,,,,2017-04-19T00:00:00Z,,,
1025,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.8,0.009,0,,,,2017-04-19T00:00:00Z,,,
1026,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.31,0.009,0,,,,2017-04-19T00:00:00Z,,,
1027,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.29,0.008,0,,,,2017-04-19T00:00:00Z,,,
1028,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.23,0.098,0,,,,2017-04-19T00:00:00Z,,,
1029,NAR-,,0,NAR,2,,0,0,1,1,0,F,18.31,0.128,0,,,,2017-04-19T00:00:00Z,,,
1030,NAR-,,0,NAR,2,,0,0,1,1,0,F,12.66,0.04,0,,,,2017-04-19T00:00:00Z,,,
1031,NAR-,,0,NAR,2,,0,0,1,1,0,F,18.2,0.123,0,,,,2017-04-19T00:00:00Z,,,
1032,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.97,0.104,0,,,,2017-04-19T00:00:00Z,,,
1033,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.47,0.107,0,,,,2017-04-19T00:00:00Z,,,
1034,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.85,0.121,0,,,,2017-04-19T00:00:00Z,,,
1035,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.5,0.019,0,,,,2017-04-19T00:00:00Z,,,
1036,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.39,0.008,0,,,,2017-04-19T00:00:00Z,,,
1037,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.59,0.006,0,,,,2017-04-19T00:00:00Z,,,
1038,NAR-1B,1B,1,NAR,3,3,1,0,0,1,0,J,10.16,0.023,1,J,13.64,0.056,April/19/2017,May/16/2017,,
1039,NAR-1B2B,1B2B,1,NAR,3,,1,0,0,1,0,M,15.39,0.091,0,,,,April/19/2017,,,
1040,NAR-1B2O,1B2O,1,NAR,3,3,1,0,0,1,0,M,16.07,0.099,1,M,16.62,0.106,April/19/2017,May/16/2017,,
1041,NAR-1B2R,1B2R,1,NAR,3,,1,0,0,1,0,M,16.88,0.125,0,,,,April/19/2017,,,
1042,NAR-1B2V,1B2V,1,NAR,3,,1,0,0,1,0,M,17.16,0.118,0,,,,April/19/2017,,,
1043,NAR-1B2Y,1B2Y,1,NAR,3,,1,0,0,1,0,M,17.54,0.135,0,,,,April/19/2017,,,
1044,NAR-1B5B,1B5B,1,NAR,3,,1,0,0,1,0,M,17.02,0.137,0,,,,April/19/2017,,,
1045,NAR-1B5O,1B5O,1,NAR,3,,1,0,0,1,0,M,15.85,0.101,0,,,,April/19/2017,,,
1046,NAR-1B5R,1B5R,1,NAR,3,,1,0,0,1,0,M,17.05,0.121,0,,,,April/19/2017,,,
1047,NAR-1B5V,1B5V,1,NAR,3,2,1,0,0,1,0,M,16.56,0.113,1,M,17.19,0.133,April/19/2017,May/16/2017,,
1048,NAR-1B5Y,1B5Y,1,NAR,3,,1,0,0,1,0,J,13.21,0.054,0,,,,April/19/2017,,,
1049,NAR-1O2B,1O2B,1,NAR,3,,1,0,0,1,0,J,15.66,0.104,0,,,,April/19/2017,,,
1050,NAR-1O2O,1O2O,1,NAR,3,2,1,0,0,1,0,F,23.75,0.389,1,F,25.06,0.409,April/19/2017,May/16/2017,,
1051,NAR-1O2R,1O2R,1,NAR,3,,1,0,0,1,0,M,15.87,0.099,0,,,,April/19/2017,,,
1052,NAR-1O2V,1O2V,1,NAR,3,3,1,0,0,1,0,F,15.86,0.092,1,F,19.46,0.147,April/19/2017,May/16/2017,,
1053,NAR-1O2Y,1O2Y,1,NAR,3,2,1,0,0,1,0,F,22.41,0.305,1,F,24.07,0.309,April/19/2017,May/16/2017,,
1054,NAR-1O5B,1O5B,1,NAR,3,3,1,0,0,1,0,F,24.46,0.401,1,F,26.85,0.412,April/19/2017,May/16/2017,,
1055,NAR-1R,1R,1,NAR,3,,1,0,0,1,0,J,10.51,0.025,0,,,,April/19/2017,,,
1056,NAR-1R2B,1R2B,1,NAR,3,3,1,0,0,1,0,J,13.38,0.053,1,J,16.48,0.095,April/19/2017,May/16/2017,,
1057,NAR-1R2O,1R2O,1,NAR,3,,1,0,0,1,0,F,15.65,0.101,0,,,,April/19/2017,,,
1058,NAR-1R2R,1R2R,1,NAR,3,3,1,0,0,1,0,F,21.84,0.319,1,F,23.43,0.274,April/19/2017,May/16/2017,,
1059,NAR-1R2V,1R2V,1,NAR,3,,1,0,0,1,0,M,17.54,0.151,0,,,,April/19/2017,,,
1060,NAR-1R2Y,1R2Y,1,NAR,3,2,1,0,0,1,0,F,16.01,0.104,1,F,18.19,0.142,April/19/2017,May/16/2017,,
1061,NAR-1R5B,1R5B,1,NAR,3,2,1,0,0,1,0,F,16.99,0.116,1,F,18.79,0.16,April/19/2017,May/16/2017,,
1062,NAR-1R5O,1R5O,1,NAR,3,,1,0,0,1,0,M,16.61,0.116,0,,,,April/19/2017,,,
1063,NAR-1R5R,1R5R,1,NAR,3,,1,0,0,1,0,M,16.17,0.105,0,,,,April/19/2017,,,
1064,NAR-1R5V,1R5V,1,NAR,3,2,1,0,0,1,0,F,23.69,0.401,1,F,24.69,0.422,April/19/2017,May/16/2017,,
1065,NAR-1R5Y,1R5Y,1,NAR,3,,1,0,0,1,0,F,23.3,0.335,0,,,,April/19/2017,,,
1066,NAR-1V,1V,1,NAR,3,3,1,0,0,1,0,J,11.8,0.037,1,J,15.05,0.077,April/19/2017,May/16/2017,,
1067,NAR-1V2B,1V2B,1,NAR,3,,1,0,0,1,0,M,18.69,0.164,0,,,,April/19/2017,,,
1068,NAR-1V2O,1V2O,1,NAR,3,,1,0,0,1,0,F,20.28,0.234,0,,,,April/19/2017,,,
1069,NAR-1V2R,1V2R,1,NAR,3,2,1,0,0,1,0,F,23.48,0.367,1,F,24.83,0.452,April/19/2017,May/16/2017,,
1070,NAR-1V2V,1V2V,1,NAR,3,2,1,0,0,1,0,F,23.96,0.372,1,F,26.3,0.441,April/19/2017,May/16/2017,,
1071,NAR-1V2Y,1V2Y,1,NAR,3,2,1,0,0,1,0,F,20.06,0.216,1,F,22.11,0.243,April/19/2017,May/16/2017,,
1072,NAR-1V5B,1V5B,1,NAR,3,,1,0,0,1,0,M,17.67,0.135,0,,,,April/19/2017,,,
1073,NAR-1V5O,1V5O,1,NAR,3,2,1,0,0,1,0,F,24.13,0.334,1,F,25.24,0.334,April/19/2017,May/16/2017,,
1074,NAR-1V5R,1V5R,1,NAR,3,,1,0,0,1,0,M,16.68,0.11,0,,,,April/19/2017,,,
1075,NAR-1V5V,1V5V,1,NAR,3,2,1,0,0,1,0,F,22.61,0.31,1,F,23.07,0.314,April/19/2017,May/16/2017,,
1076,NAR-1V5Y,1V5Y,1,NAR,3,1,1,0,0,1,0,M,17.66,0.125,1,M,17.94,0.124,April/19/2017,May/16/2017,,
1077,NAR-1Y2B,1Y2B,1,NAR,3,1,1,0,0,1,0,M,17.33,0.126,1,M,18.27,0.132,April/19/2017,May/16/2017,,
1078,NAR-1Y2O,1Y2O,1,NAR,3,,1,0,0,1,0,M,16.77,0.128,0,,,,April/19/2017,,,
1079,NAR-1Y2R,1Y2R,1,NAR,3,1,1,0,0,1,0,F,21.88,0.218,1,F,22.69,0.316,April/19/2017,May/16/2017,,
1080,NAR-1Y2V,1Y2V,1,NAR,3,,1,0,0,1,0,F,21.79,0.291,0,,,,April/19/2017,,,
1081,NAR-1Y2Y,1Y2Y,1,NAR,3,2,1,0,0,1,0,F,22.67,0.313,1,F,23.47,0.317,April/19/2017,May/16/2017,,
1082,NAR-1Y5B,1Y5B,1,NAR,3,3,1,0,0,1,0,F,12.27,0.048,1,F,16.36,0.097,April/19/2017,May/16/2017,,
1083,NAR-1Y5O,1Y5O,1,NAR,3,3,1,0,0,1,0,F,20.68,0.235,1,F,23.14,0.282,April/19/2017,May/16/2017,,
1084,NAR-1Y5V,1Y5V,1,NAR,3,,1,0,0,1,0,M,17.2,0.133,0,,,,April/19/2017,,,
1085,NAR-1Y5Y,1Y5Y,1,NAR,3,,1,0,0,1,0,M,18.64,0.156,0,,,,April/19/2017,,,
1086,NAR-2B,2B,1,NAR,3,,1,0,0,1,0,J,10.48,0.025,0,,,,April/19/2017,,,
1087,NAR-2R,2R,1,NAR,3,3,1,0,0,1,0,J,11.43,0.033,1,J,14.9,0.07,April/19/2017,May/16/2017,,
1088,NAR-2V,2V,1,NAR,3,,1,0,0,1,0,J,11.78,0.036,0,,,,April/19/2017,,,
1089,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.72,0.008,0,,,,April/19/2017,,,
1090,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.07,0.007,0,,,,April/19/2017,,,
1091,NAR-,,0,NAR,3,,1,0,0,1,0,J,6.73,0.006,0,,,,April/19/2017,,,
1092,NAR-,,0,NAR,3,,1,0,0,1,0,J,6.75,0.005,0,,,,April/19/2017,,,
1093,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.02,0.008,0,,,,April/19/2017,,,
1094,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.4,0.008,0,,,,April/19/2017,,,
1095,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.99,0.011,0,,,,April/19/2017,,,
1096,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.02,0.01,0,,,,April/19/2017,,,
1097,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.51,0.009,0,,,,April/19/2017,,,
1098,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.04,0.007,0,,,,April/19/2017,,,
1099,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.31,0.008,0,,,,April/19/2017,,,
1100,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.45,0.007,0,,,,April/19/2017,,,
1101,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.11,0.007,0,,,,April/19/2017,,,
1102,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.88,0.009,0,,,,April/19/2017,,,
1103,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.65,0.011,0,,,,April/19/2017,,,
1104,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.74,0.014,0,,,,April/19/2017,,,
1105,NAR-,,0,NAR,3,,1,0,0,1,0,J,9.05,0.015,0,,,,April/19/2017,,,
1106,NAR-,,0,NAR,3,,1,0,0,1,0,J,9.28,0.014,0,,,,April/19/2017,,,
1107,NAR-,,0,NAR,3,,1,0,0,1,0,J,9.66,0.017,0,,,,April/19/2017,,,
1108,NAR-,,0,NAR,3,,1,0,0,1,0,J,9.52,0.018,0,,,,April/19/2017,,,
1109,NAR-,,0,NAR,3,,1,0,0,1,0,J,9.89,0.019,0,,,,April/19/2017,,,
1110,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.15,0.007,0,,,,April/19/2017,,,
1111,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.73,0.009,0,,,,April/19/2017,,,
1112,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.67,0.008,0,,,,April/19/2017,,,
1113,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.87,0.009,0,,,,April/19/2017,,,
1114,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.37,0.01,0,,,,April/19/2017,,,
1115,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.42,0.009,0,,,,April/19/2017,,,
1116,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.31,0.008,0,,,,April/19/2017,,,
1117,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.3,0.009,0,,,,April/19/2017,,,
1118,NAR-,,0,NAR,3,,1,0,0,1,0,J,6.95,0.008,0,,,,April/19/2017,,,
1119,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.38,0.013,0,,,,April/19/2017,,,
1120,NAR-,,0,NAR,3,,1,0,0,1,0,J,9.04,0.013,0,,,,April/19/2017,,,
1121,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.56,0.012,0,,,,April/19/2017,,,
1122,NAR-,,0,NAR,3,,1,0,0,1,0,J,8.33,0.012,0,,,,April/19/2017,,,
1123,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.31,0.009,0,,,,April/19/2017,,,
1124,NAR-,,0,NAR,3,,1,0,0,1,0,J,9.36,0.018,0,,,,April/19/2017,,,
1125,NAR-,,0,NAR,3,,1,0,0,1,0,J,9.95,,,,,,April/19/2017,,,dead
1126,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.44,,,,,,April/19/2017,,,dead
1127,NAR-,,0,NAR,3,,1,0,0,1,0,J,7.61,,,,,,April/19/2017,,,dead
1128,NAR-1057,,0,NAR,3,3,1,0,0,1,0,M,,,,M,17.37,0.123,April/19/2017,May/16/2017,,
1129,NAR-1058,,0,NAR,3,3,1,0,0,1,0,F,,,,F,23.61,0.292,April/19/2017,May/16/2017,,
1130,NAR-1059,,0,NAR,3,3,1,0,0,1,0,F,,,,F,17.95,0.123,April/19/2017,May/16/2017,,
1131,NAR-1060,,0,NAR,3,3,1,0,0,1,0,M,,,,M,18.01,0.121,April/19/2017,May/16/2017,,
1132,NAR-1061,,0,NAR,3,3,1,0,0,1,0,F,,,,F,21.07,0.215,April/19/2017,May/16/2017,,
1133,NAR-1062,,0,NAR,3,3,1,0,0,1,0,M,,,,M,18.87,0.167,April/19/2017,May/16/2017,,
1134,NAR-1063,,0,NAR,3,3,1,0,0,1,0,M,,,,M,17.07,0.107,April/19/2017,May/16/2017,,
1135,NAR-1064,,0,NAR,3,3,1,0,0,1,0,F,,,,F,13.09,0.044,April/19/2017,May/16/2017,,
1136,NAR-1065,,0,NAR,3,3,1,0,0,1,0,M,,,,M,18.57,0.156,April/19/2017,May/16/2017,,
1137,NAR-1066,,0,NAR,3,3,1,0,0,1,0,M,,,,M,15.57,0.089,April/19/2017,May/16/2017,,
1138,NAR-1067,,0,NAR,3,3,1,0,0,1,0,F,,,,F,12.95,0.042,April/19/2017,May/16/2017,,
1139,NAR-1068,,0,NAR,3,3,1,0,0,1,0,F,,,,F,11.16,0.026,April/19/2017,May/16/2017,,
1140,NAR-1069,,0,NAR,3,3,1,0,0,1,0,J,,,,J,10.85,0.025,April/19/2017,May/16/2017,,
1141,NAR-1070,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.97,0.007,April/19/2017,May/16/2017,,
1142,NAR-1071,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.79,0.005,April/19/2017,May/16/2017,,
1143,NAR-1072,,0,NAR,3,3,1,0,0,1,0,J,,,,J,12.13,0.041,April/19/2017,May/16/2017,,
1144,NAR-1073,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.94,0.009,April/19/2017,May/16/2017,,
1145,NAR-1074,,0,NAR,3,3,1,0,0,1,0,J,,,,J,12.16,0.039,April/19/2017,May/16/2017,,
1146,NAR-1075,,0,NAR,3,3,1,0,0,1,0,J,,,,J,9.39,0.012,April/19/2017,May/16/2017,,
1147,NAR-1076,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.83,0.013,April/19/2017,May/16/2017,,
1148,NAR-1077,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.94,0.009,April/19/2017,May/16/2017,,
1149,NAR-1078,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.97,0.013,April/19/2017,May/16/2017,,
1150,NAR-1079,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.94,0.009,April/19/2017,May/16/2017,,
1151,NAR-1080,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.82,0.009,April/19/2017,May/16/2017,,
1152,NAR-1081,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.88,0.008,April/19/2017,May/16/2017,,
1153,NAR-1082,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.95,0.014,April/19/2017,May/16/2017,,
1154,NAR-1083,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.74,0.007,April/19/2017,May/16/2017,,
1155,NAR-1084,,0,NAR,3,3,1,0,0,1,0,M,,,,M,18.08,0.129,April/19/2017,May/16/2017,,
1156,NAR-1085,,0,NAR,3,3,1,0,0,1,0,J,,,,J,14.98,0.079,April/19/2017,May/16/2017,,
1157,NAR-1086,,0,NAR,3,3,1,0,0,1,0,M,,,,M,17.07,0.007,April/19/2017,May/16/2017,,
1158,NAR-1087,,0,NAR,3,3,1,0,0,1,0,F,,,,F,13.09,0.049,April/19/2017,May/16/2017,,
1159,NAR-1088,,0,NAR,3,3,1,0,0,1,0,J,,,,J,9.62,0.019,April/19/2017,May/16/2017,,
1160,NAR-1089,,0,NAR,3,3,1,0,0,1,0,J,,,,J,11.74,0.032,April/19/2017,May/16/2017,,
1161,NAR-1090,,0,NAR,3,3,1,0,0,1,0,F,,,,F,13.39,0.045,April/19/2017,May/16/2017,,
1162,NAR-1091,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.48,0.011,April/19/2017,May/16/2017,,
1163,NAR-1092,,0,NAR,3,3,1,0,0,1,0,J,,,,J,10.77,0.026,April/19/2017,May/16/2017,,
1164,NAR-1093,,0,NAR,3,3,1,0,0,1,0,J,,,,J,9.99,0.019,April/19/2017,May/16/2017,,
1165,NAR-1094,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.06,0.011,April/19/2017,May/16/2017,,
1166,NAR-1095,,0,NAR,3,3,1,0,0,1,0,F,,,,F,12.37,0.042,April/19/2017,May/16/2017,,
1167,NAR-1096,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.93,,April/19/2017,May/16/2017,,
1168,NAR-1097,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.14,0.011,April/19/2017,May/16/2017,,
1169,NAR-1098,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.32,0.012,April/19/2017,May/16/2017,,
1170,NAR-1099,,0,NAR,3,3,1,0,0,1,0,J,,,,J,10.13,0.009,April/19/2017,May/16/2017,,
1171,NAR-1100,,0,NAR,3,3,1,0,0,1,0,F,,,,F,11.94,0.022,April/19/2017,May/16/2017,,
1172,NAR-1101,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.53,0.034,April/19/2017,May/16/2017,,
1173,NAR-1102,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.45,0.008,April/19/2017,May/16/2017,,
1174,NAR-1103,,0,NAR,3,3,1,0,0,1,0,J,,,,J,9.09,0.009,April/19/2017,May/16/2017,,
1175,NAR-1104,,0,NAR,3,3,1,0,0,1,0,J,,,,J,8.9,0.015,April/19/2017,May/16/2017,,
1176,NAR-1105,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.45,0.012,April/19/2017,May/16/2017,,
1177,NAR-1106,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.71,0.005,April/19/2017,May/16/2017,,
1178,NAR-1107,,0,NAR,3,3,1,0,0,1,0,J,,,,J,9.28,0.021,April/19/2017,May/16/2017,,
1179,NAR-1108,,0,NAR,3,3,1,0,0,1,0,M,,,,M,18.47,0.126,April/19/2017,May/16/2017,,
1180,NAR-1109,,0,NAR,3,3,1,0,0,1,0,F,,,,F,24.17,0.307,April/19/2017,May/16/2017,,
1181,NAR-1110,,0,NAR,3,3,1,0,0,1,0,F,,,,F,22.96,0.251,April/19/2017,May/16/2017,,
1182,NAR-1111,,0,NAR,3,3,1,0,0,1,0,F,,,,F,16.23,0.09,April/19/2017,May/16/2017,,
1183,NAR-1112,,0,NAR,3,3,1,0,0,1,0,F,,,,F,18.04,0.115,April/19/2017,May/16/2017,,
1184,NAR-1113,,0,NAR,3,3,1,0,0,1,0,F,,,,F,12.6,0.043,April/19/2017,May/16/2017,,
1185,NAR-1114,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.87,0.006,April/19/2017,May/16/2017,,
1186,NAR-1115,,0,NAR,3,3,1,0,0,1,0,J,,,,J,13.08,0.053,April/19/2017,May/16/2017,,
1187,NAR-1116,,0,NAR,3,3,1,0,0,1,0,F,,,,F,13.67,0.056,April/19/2017,May/16/2017,,
1188,NAR-1117,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.49,0.005,April/19/2017,May/16/2017,,
1189,NAR-1118,,0,NAR,3,3,1,0,0,1,0,J,,,,J,7.67,0.08,April/19/2017,May/16/2017,,
1190,NAR-1119,,0,NAR,3,3,1,0,0,1,0,J,,,,J,9.73,0.026,April/19/2017,May/16/2017,,
1191,NAR-1120,,0,NAR,3,3,1,0,0,1,0,J,,,,J,9.63,0.025,April/19/2017,May/16/2017,,
1192,NAR-1121,,0,NAR,3,3,1,0,0,1,0,J,,,,J,9.43,0.011,April/19/2017,May/16/2017,,
1193,NAR-1122,,0,NAR,3,3,1,0,0,1,0,F,,,,F,10.45,0.025,April/19/2017,May/16/2017,,
1194,NAR-1123,,0,NAR,3,3,1,0,0,1,0,F,,,,F,10.55,0.02,April/19/2017,May/16/2017,,
1195,NAR-1124,,0,NAR,3,3,1,0,0,1,0,J,,,,J,9.93,0.024,April/19/2017,May/16/2017,,
1196,QUA-1O5B,105B,1,QUA,1,1,1,0,0,1,0,F,17.51,0.131,1,F,17.92,0.128,April/11/2017,May/10/2017,,
1197,QUA-1O5G,105G,1,QUA,1,1,1,0,0,1,0,F,20.25,0.201,1,F,20.43,0.197,April/11/2017,May/10/2017,,
1198,QUA-1O5K,105K,1,QUA,1,1,1,0,0,1,0,F,17.85,0.138,1,F,17.94,0.15,April/11/2017,May/10/2017,,
1199,QUA-1K5B,1K5B,1,QUA,1,1,1,0,0,1,0,F,21.81,0.244,1,F,21.92,0.232,April/11/2017,May/10/2017,,
1200,QUA-1K5G,1K5G,1,QUA,1,1,1,0,0,1,0,F,22.28,0.281,1,F,22.52,0.262,April/11/2017,May/10/2017,,
1201,QUA-1K5K,1K5K,1,QUA,1,1,1,0,0,1,0,F,17.35,0.118,1,F,18.58,0.137,April/11/2017,May/10/2017,,
1202,QUA-1K5O,1K5O,1,QUA,1,1,1,0,0,1,0,F,14.72,0.067,1,F,15.65,0.085,April/11/2017,May/10/2017,,
1203,QUA-1K5V,1K5V,1,QUA,1,1,1,0,0,1,0,F,19.81,0.172,1,F,19.92,0.162,April/11/2017,May/10/2017,,
1204,QUA-1O5O,1O5O,1,QUA,1,1,1,0,0,1,0,F,19.33,0.189,1,F,19.77,0.196,April/11/2017,May/10/2017,,
1205,QUA-1O5R,1O5R,1,QUA,1,1,1,0,0,1,0,F,17.52,0.119,1,F,17.74,0.122,April/11/2017,May/10/2017,,
1206,QUA-1O5V,1O5V,1,QUA,1,1,1,0,0,1,0,F,16.49,0.106,1,F,17.82,0.13,April/11/2017,May/10/2017,,
1207,QUA-1S2B,1S2B,1,QUA,1,1,1,0,0,1,0,F,14.23,0.066,1,F,16.49,0.095,April/11/2017,May/10/2017,,
1208,QUA-1S2G,1S2G,1,QUA,1,1,1,0,0,1,0,F,18.85,0.162,1,F,18.99,0.165,April/11/2017,May/10/2017,,
1209,QUA-1S2K,1S2K,1,QUA,1,1,1,0,0,1,0,F,16.65,0.119,1,F,16.74,0.107,April/11/2017,May/10/2017,,
1210,QUA-1S2O,1S2O,1,QUA,1,,1,0,0,1,0,F,15.56,0.093,0,,,,April/11/2017,,,
1211,QUA-1S2S,1S2S,1,QUA,1,1,1,0,0,1,0,F,20.7,0.189,1,F,21.03,0.193,April/11/2017,May/10/2017,,
1212,QUA-1S2V,1S2V,1,QUA,1,1,1,0,0,1,0,F,19.87,0.182,1,F,19.98,0.19,April/11/2017,May/10/2017,,
1213,QUA-1V5B,1V5B,1,QUA,1,1,1,0,0,1,0,F,17.06,0.117,1,F,17.96,0.142,April/11/2017,May/10/2017,,
1214,QUA-1V5G,1V5G,1,QUA,1,1,1,0,0,1,0,F,17.79,0.136,1,F,18.54,0.147,April/11/2017,May/10/2017,,
1215,QUA-1V5K,1V5K,1,QUA,1,,1,0,0,1,0,F,14.28,0.065,0,,,,April/11/2017,,,
1216,QUA-1V5O,1V5O,1,QUA,1,1,1,0,0,1,0,F,18.59,0.163,1,F,19.12,0.167,April/11/2017,May/10/2017,,
1217,QUA-1V5R,1V5R,1,QUA,1,1,1,0,0,1,0,F,18.09,0.131,1,F,18.21,0.131,April/11/2017,May/10/2017,,
1218,QUA-1V5V,1V5V,1,QUA,1,1,1,0,0,1,0,F,13.89,0.06,1,F,15.38,0.089,April/11/2017,May/10/2017,,
1219,QUA-2B5R,2B2R,1,QUA,1,1,1,0,0,1,0,J,12.12,0.038,1,F,14.55,0.074,April/11/2017,May/10/2017,IT WAS WRITTEN AS 2B2R,
1220,QUA-2B5B,2B5B,1,QUA,1,1,1,0,0,1,0,J,12.98,0.048,1,F,15.07,0.075,April/11/2017,May/10/2017,,
1221,QUA-2B5G,2B5G,1,QUA,1,1,1,0,0,1,0,F,13.72,0.059,1,F,14.85,0.081,April/11/2017,May/10/2017,,
1222,QUA-2B5K,2B5K,1,QUA,1,1,1,0,0,1,0,F,13.93,0.054,1,F,15.51,0.091,April/11/2017,May/10/2017,,
1223,QUA-2B5O,2B5O,1,QUA,1,2,1,0,0,1,0,M,14.71,0.075,1,M,15.39,0.083,April/11/2017,May/10/2017,,
1224,QUA-2G5B,2G5B,1,QUA,1,,1,0,0,1,0,M,15.34,0.085,0,,,,April/11/2017,,,
1225,QUA-2G5G,2G5G,1,QUA,1,1,1,0,0,1,0,M,13.64,0.059,1,M,14.11,0.065,April/11/2017,May/10/2017,,
1226,QUA-2G5K,2G5K,1,QUA,1,1,1,0,0,1,0,M,13.75,0.065,1,M,13.79,0.064,April/11/2017,May/10/2017,5K NOT VISIBLE,
1227,QUA-2G5O,2G5O,1,QUA,1,,1,0,0,1,0,M,14.61,0.075,0,,,,April/11/2017,,,
1228,QUA-2G5R,2G5R,1,QUA,1,1,1,0,0,1,0,M,15.16,0.071,1,M,15.33,0.082,April/11/2017,May/10/2017,,
1229,QUA-2K,2K,1,QUA,1,1,1,0,0,1,0,J,11.29,0.033,1,F,14.19,0.071,April/11/2017,May/10/2017,,
1230,QUA-2K5B,2K5B,1,QUA,1,1,1,0,0,1,0,F,14.86,0.066,1,F,16.49,0.102,April/11/2017,May/10/2017,,
1231,QUA-2K5G,2K5G,1,QUA,1,1,1,0,0,1,0,M,14.63,0.075,1,M,14.78,0.076,April/11/2017,May/10/2017,,
1232,QUA-2K5K,2K5K,1,QUA,1,,1,0,0,1,0,M,14.94,0.078,0,,,,April/11/2017,,,
